tweet_id,tweet_text,c_and_g,category,organization,clean_text
724556368120684545,@ArvindKejriwal @dtptraffic @CPDelhi  it will be a collective effort by citizens for citizens  to ensure nobody succumbs to a heatstroke.,0,,dtptraffic,it will be a collective effort by citizens for citizens to ensure nobody succumbs to a heatstroke
724557154838032384,@DelhiPolice @CPDelhi a DM I recieved 4rm a user which I already flagged wid @TwitterIndia Kinldy take strict action https://t.co/zBnTzj174Y,1,E-CRIME,DelhiPolice,a dm i recieved 4rm a user which i already flagged wid kinldy take strict action
724558655992016897,Dear Sir @dtptraffic    Please confirm if the new Maruti Ertiga and Ciaz car SHVS (Smart Hybrid Car) is exempt under odd-even scheme or not.,0,,dtptraffic,dear sir please confirm if the new maruti ertiga and ciaz car shvs smart hybrid car is exempt under oddeven scheme or not
724572255343239169,@ArvindKejriwal @dtptraffic police presence @ MG Road is next to 0  seen lot of violation of odd-even,0,,dtptraffic,police presence mg road is next to 0 seen lot of violation of oddeven
724577609149997056,@DelhiPolice @hdmalhotra @AnnapurnaBJP b-75 10block-b shashi garden ptparganj east delhi this buliding is already of 4 floor now some builde,1,CRIME,DelhiPolice,b75 10blockb shashi garden ptparganj east delhi this buliding is already of 4 floor now some builde
724577735788642304,@dtptraffic increase is street hawkers at traffic lights . Causes distraction and is nuisance . Must be curbed soonest ! Poor image of Delhi,1,HAZARD,dtptraffic,increase is street hawkers at traffic lights causes distraction and is nuisance must be curbed soonest poor image of delhi
724582762498297858,@RailMinIndia PNR 2761580883 Doj 25/4/2016 TN-12560. 2 SC aged 75 with both being alloted upper berth in 3AC.Any best help that u may offer?,0,,RailMinIndia,pnr 2761580883 doj 2542016 tn12560 2 sc aged 75 with both being alloted upper berth in 3acany best help that u may offer
724587114143186944,@RailMinIndia @sureshpprabhu how can the chips be sold above MRP i.e.@Rs.20.. #Fooling #Cheating https://t.co/Uqd1AOASBo,1,fraud,RailMinIndia,how can the chips be sold above mrp ie20
724589575549652992,@dtptraffic pollution making vehicle on nh8 https://t.co/hsrRtQ8fAj,1,HAZARD,dtptraffic,pollution making vehicle on nh8
724600413446672385,Hurry! Rush!  don't miss the chance  be part of @RailMinIndia 1000k club! SPECIAL AWARD TO 1000KTH Follower! https://t.co/kweRWnruJS,0,,RailMinIndia,hurry rush dont miss the chance be part of 1000k club special award to 1000kth follower
724608650208264192,Dear @ArvindKejriwal @DelhiPolice make every effort to fine the MPs who violated #OddEven rule today !,0,,DelhiPolice,dear make every effort to fine the mps who violated rule today
724609352431206400,Dear @ArvindKejriwal   were the parliamentarians fined for not abiding to #Oddeven? @dtptraffic @AapKaGopalRai,0,,dtptraffic,dear were the parliamentarians fined for not abiding to
724611685592363009,@sureshpprabhu @RailMinIndia Pnr -6251568319 Saw very vulgar post in B3 washroom ! Not get cleared even after informed cleaning department,1,dirty,RailMinIndia,pnr 6251568319 saw very vulgar post in b3 washroom not get cleared even after informed cleaning department
724614153738948608,Soon  #Ads showing #Traffic violations may invite penalty. https://t.co/SghDNQcjKt @dtptraffic @savelifeindia https://t.co/DssvNi8VQ9,0,,dtptraffic,soon showing violations may invite penalty
724614843756601344,@DelhiPolice  Yellow light jump due to front car hide signal DTP fined Rs.600 wen asked chalan is100 They asked complete target. pls Stop it,1,CORRUPTION,DelhiPolice,yellow light jump due to front car hide signal dtp fined rs600 wen asked chalan is100 they asked complete target pls stop it
724616444642615296,@DelhiPolice unnecessarily traffic jam on noida Geeta colony link road deploying a barricades policemen just busy on their phone @BhimBassi,1,TRAFFIC,DelhiPolice,unnecessarily traffic jam on noida geeta colony link road deploying a barricades policemen just busy on their phone
724616988442525696,Two passenger died after fell down from the running train near Sion @RailMinIndia @MumbaiMirror @mumbairailusers,0,,RailMinIndia,two passenger died after fell down from the running train near sion
724619430358077440,.@sureshpprabhu @RailMinIndia Can you please consider idea of a few kid free coaches in trains?,0,,RailMinIndia,can you please consider idea of a few kid free coaches in trains
724620216978780160,"@dtptraffic suspends Driving License of 1st time offenders fr 3 Months! ""3Months"" for the 1st offense. That is so illogical to say the least",0,,dtptraffic,suspends driving license of 1st time offenders fr 3 months 3months for the 1st offense that is so illogical to say the least
724626124349804544,@HMOIndia Are Asylum seekers allowed to make such comments @SushmaSwaraj @narendramodi @DelhiPolice https://t.co/imY15xTo4x,1,E-CRIME,DelhiPolice,are asylum seekers allowed to make such comments
724631673913135105,@dtptraffic massive traffic jam near dwarka sector 9 metro,1,JAM,dtptraffic,massive traffic jam near dwarka sector 9 metro
724636164183855104,Retweeted Vaishnavi Tambat (@Vaish128):  @DelhiPolice Now a days so many Laws are being misused to frame innocent... https://t.co/Jzwn9x39lh,0,,DelhiPolice,retweeted vaishnavi tambat now a days so many laws are being misused to frame innocent
724644592448983041,kindly take care of genuine problem  we expect @RailMinIndia  @PMOIndia  @BJP4India https://t.co/0puRL27vYm,0,,RailMinIndia,kindly take care of genuine problem we expect
724652188471939072,@DelhiPolice we need to upgrade our online system to screw fraud companies like mts and few others because people are being exploited alooot,1,FRAUD,DelhiPolice,we need to upgrade our online system to screw fraud companies like mts and few others because people are being exploited alooot
724652979094171648,Dear @DelhiPolice @CPDelhi shldnt this guy be booked 4malaigng @PMOIndia image? Wake up @malviyamit @buzzindelhi  https://t.co/w4KxM0Cvmh,1,E-CRIME,DelhiPolice,dear shldnt this guy be booked 4malaigng image wake up
724653601239396352,@AapKaGopalRai @dtptraffic Massive traffic jam on NH24 at this time?,1,JAM,dtptraffic,massive traffic jam on nh24 at this time
724653815052570624,@RailMinIndia Hi Sir  Need Hlp Its Suffocating Pasngrs r drenched in Sweats Coach B3's AC is nt wrkin  Complaint's been raised bt no action.,1,coaches,RailMinIndia,hi sir need hlp its suffocating pasngrs r drenched in sweats coach b3s ac is nt wrkin complaints been raised bt no action
724658638854455297,@dtptraffic Daily my 30mins are wasted on #GURGAONTOLL after 10.30PM. Can you pls do something over it otherwise who will? Its frustrating,1,JAM,dtptraffic,daily my 30mins are wasted on after 1030pm can you pls do something over it otherwise who will its frustrating
724659223796285441,@DelhiPolice @MumbaiPolice @yadavakhilesh Pls be on alert might be possible tht all d criminals hv moved to ur city. https://t.co/5rZ1r9dm06,0,,DelhiPolice,pls be on alert might be possible tht all d criminals hv moved to ur city
724661947837353988,@sureshpprabhu @RailMinIndia PNR:8402544634 Platfrm 4 Pune. Rail Neer is again being sold fr ₹20. Vendor: FoodTrack  Monginis Foods Pvt Ltd.,1,fraud,RailMinIndia,pnr8402544634 platfrm 4 pune rail neer is again being sold fr ₹20 vendor foodtrack monginis foods pvt ltd
724661954716033028,#OddEven #OddEvenDobara is a total fail. Pic taken at nehru place flyover at 7.49 pm.  @ArvindKejriwal @dtptraffic https://t.co/piiYCTYuMK,1,ODD EVEN VIOLATION,dtptraffic,is a total fail pic taken at nehru place flyover at 749 pm
724667697410281472,Plz to all delhi people's join us fight against cancer @ArvindKejriwal   @DelhiPolice  @StudentsFirst @DelhiAajTak https://t.co/FwPWnX8Gte,0,,DelhiPolice,plz to all delhi peoples join us fight against cancer
724669223293710336,@sureshpprabhu @RailMinIndia Sir power socket of A2 coach seat number 35 of train number 16508 is not working. Could you please check.,1,coaches,RailMinIndia,sir power socket of a2 coach seat number 35 of train number 16508 is not working could you please check
724673975352201218,@DelhiPolice Open prostitution on Hauz Khas Village road happens daily. Kindly have it stopped. Thanks in advance. https://t.co/VnmCBgfXvk,1,CRIME,DelhiPolice,open prostitution on hauz khas village road happens daily kindly have it stopped thanks in advance
724678509101096960,Msg bein given nothing can stop Delhi BJP's n @DelhiPolice perpetrated gundagrdi encourage luccha lafangas to torture anyone criticizing BJP,0,,DelhiPolice,msg bein given nothing can stop delhi bjps n perpetrated gundagrdi encourage luccha lafangas to torture anyone criticizing bjp
724679819485679616,@dtptraffic @CPDelhi This is wht a drunkard driver did to an On Duty CD Volunteer at Dwarka. Pls note the genture. https://t.co/A80NBcP9HH,1,SPEEDING,dtptraffic,this is wht a drunkard driver did to an on duty cd volunteer at dwarka pls note the genture
724681582892568576,@DelhiCMOfficial SMYR staff obstructing traffic on NH8.  @dtptraffic can't stop them - can Delhi govt control it? https://t.co/ps0P2XjNtQ,1,ABUSE,dtptraffic,smyr staff obstructing traffic on nh8 cant stop them can delhi govt control it
724689386793754624,@sureshpprabhu @RailMinIndia Pl examine this suggestion. https://t.co/5yPPakZpWz,0,,RailMinIndia,pl examine this suggestion
724695004191420416,@PMOIndia @VasundharaBJP @DelhiPolice @NITIAayog idea-provide a platform so that any1 can upload photo or voice msg anonymously about (1/2),0,,DelhiPolice,ideaprovide a platform so that any1 can upload photo or voice msg anonymously about 12
724736716473532416,@RailMinIndia @DrmDnr BXR stn still using 4 digits train no. for announcement. Trains given 5 digits number long back.Reluctance to change,1,announcement,RailMinIndia,bxr stn still using 4 digits train no for announcement trains given 5 digits number long backreluctance to change
724758586874691587,@RailMinIndia @sureshpprabhu boarded LKO Shtbdi after 5yrs totally deteriorated Esclators not functioning at NDLS worst experience,1,platform,RailMinIndia,boarded lko shtbdi after 5yrs totally deteriorated esclators not functioning at ndls worst experience
724760233688616960,Coach indicator on  BXR plfm 1 working but not bn used. ON plfm 2 still not working. @RailMinIndia https://t.co/uy1O0zEK8q,1,coaches,RailMinIndia,coach indicator on bxr plfm 1 working but not bn used on plfm 2 still not working
724760610055933953,@tehseenp show this pic to your parents.they will be happy@PMOIndia @narendramodi @malviyamit @AmitShah @PiyushGoyal @DelhiPolice @CPDelhi,0,,DelhiPolice,show this pic to your parentsthey will be happy
724760910389092352,@RailMinIndia 16th #Jaldoot of 25 lac ltr watr just arrived to #Latur @DrmSolapur has taking efforts to drought hit. https://t.co/BidEtihrWM,0,,RailMinIndia,16th of 25 lac ltr watr just arrived to has taking efforts to drought hit
724763633712930816,Shouldn't @tehseenp sent to jail for posting fake image abt @narendramodi Ji @DelhiPolice #disgust #shame https://t.co/9ySp4Ouhjl,1,E-CRIME,DelhiPolice,shouldnt sent to jail for posting fake image abt ji
724766077457031168,@RailMinIndia @sureshpprabhu traveling by train NDLS to LKO after 5yrs still both side tracks very dirty lot of garbage India can't change,1,platform,RailMinIndia,traveling by train ndls to lko after 5yrs still both side tracks very dirty lot of garbage india cant change
724771649866858496,Toilets of B2 coach in 13025 Bpl exp. is horrible. Plz do rectify sir.@sureshpprabhu @RailMinIndia,1,dirty,RailMinIndia,toilets of b2 coach in 13025 bpl exp is horrible plz do rectify sir
724779062766391296,@RailMinIndia trn14659pnr 2317511480 Grandmas oprtn was on ystrday at aiims. Stopch at MWT les thn 2 mnts n platfrm is on depth plz help,0,,RailMinIndia,trn14659pnr 2317511480 grandmas oprtn was on ystrday at aiims stopch at mwt les thn 2 mnts n platfrm is on depth plz help
724789982653599744,Now Mumbai Central-Lukhnow Suvidha Spl to run on 28/4 &amp; 05/5 ex Mum Cntrl. Booking opens on 27/4/16 @RailMinIndia https://t.co/j3HpVt5yxl,0,,RailMinIndia,now mumbai centrallukhnow suvidha spl to run on 284 and 055 ex mum cntrl booking opens on 27416
724790437790142465,To get running status if WR locals in Mumbai on sms  pls give a miss call. @RailMinIndia @sureshpprabhu https://t.co/vdgTIpxwRX,0,,RailMinIndia,to get running status if wr locals in mumbai on sms pls give a miss call
724792671353589760,Novelty worn off #OddEvenDobara #OddEven only tedium/anger remains. No more popular eh? @ArvindKejriwal @MSisodiaa @dtptraffic @PMOIndia,0,,dtptraffic,novelty worn off only tediumanger remains no more popular eh
724796957806354432,Two factor auth by SMS / login alerts would have been easier to implement  IMO @IncomeTaxIndia. This is good too https://t.co/o2lxkBKjlu,0,,IncomeTaxIndia,two factor auth by sms login alerts would have been easier to implement imo this is good too
724798843393572864,RT @RailMinIndia brought water relief to drought-hit Latur via 3.5 km pipeline. https://t.co/E2wRmjHmmS @sureshpprabhu @BJP_ITCELL_Maha,0,,RailMinIndia,rt brought water relief to droughthit latur via 35 km pipeline
724804746347827201,@GM_NRly @RailMinIndia 12419 takes more than 2 hrs from LKO to CNB daily. Further detention after CNB also.,1,delay,RailMinIndia,12419 takes more than 2 hrs from lko to cnb daily further detention after cnb also
724805948582297601,This ad presents its cars as night speedsters.. kindly take note... @CPDelhi  @dtptraffic @msisodia  @AapKaGopalRai https://t.co/czPqTGNFex,0,,dtptraffic,this ad presents its cars as night speedsters kindly take note
724806619578679297,#Traffic #delay / #disruption on #Tansen #road #Delhi due to #fire #accident; @Traffline @dtptraffic @TOIDelhi  https://t.co/7YZevWOzOl,1,JAM,dtptraffic,on due to
